locus_tag	t00_mean	t08_mean	theta	prob	log2FC	length.x	P	wp	dbxref	ncbi_id	genomic_accession	feature	start	stop	strand	gene	gbkey	gene_biotype	old_locus_tag.x	length.y	protein	old_locus_tag.y	kegg1	kegg2	kegg3	gene_id	gene_description	kegg_id	kegg_gene	kegg_description	enzyme	keggidprot	Gene.Name	Species	EC_NUMBER	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OFFICIAL_GENE_SYMBOL	PFAM	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	chr	arCOG_name	E.value	score	arCOG_familiy	Gene_name	Description	HVO	EFFECTSIZE
HVO_RS06440	1003.98069184004	254.115617123505	0.73479280978207	0.976283640708589	1.98217457761739	308	0.0237163592914115	WP_004044563.1	8925294	lcl|NC_013967.1_cds_WP_004044563.1_1426	NC_013967.1	gene	328944	329252	+	1431	Gene	protein_coding	HVO_0360	308	30S ribosomal protein S10	HVO_0360	Genetic Information Processing	Translation	Ribosome 	rps10a	30S ribosomal protein S10a	K02946	RP-S10	 small subunit ribosomal protein S10		K02946: 	30S ribosomal protein S10(HVO_RS06440)	Haloferax volcanii DS2		GO:0006412~translation	GO:0015935~small ribosomal subunit	GO:0000049~tRNA binding,GO:0003735~structural constituent of ribosome	IPR001848:Ribosomal protein S10,IPR005729:Ribosomal protein S10, eukaryotic/archaeal,IPR018268:Ribosomal protein S10, conserved site,IPR027486:Ribosomal protein S10 domain	hvo03010:Ribosome	HVO_RS06440	PF00338:Ribosomal protein S10p/S20e		SM01403:SM01403	Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,	Chromosome	arCOG01758	3.2e-37	124.4	J	RpsJ	Ribosomal protein S10	HVO_0360	1.98217457761739
HVO_RS06440	1003.98069184004	254.115617123505	0.73479280978207	0.976283640708589	1.98217457761739	308	0.0237163592914115	WP_004044563.1	8925294	lcl|NC_013967.1_cds_WP_004044563.1_1426	NC_013967.1	gene	328944	329252	+	1431	Gene	protein_coding	HVO_0360	308	30S ribosomal protein S10	HVO_0360	Brite Hierarchies	Protein families: genetic information processing	Ribosome 	rps10a	30S ribosomal protein S10a	K02946	RP-S10	 small subunit ribosomal protein S10		K02946: 	30S ribosomal protein S10(HVO_RS06440)	Haloferax volcanii DS2		GO:0006412~translation	GO:0015935~small ribosomal subunit	GO:0000049~tRNA binding,GO:0003735~structural constituent of ribosome	IPR001848:Ribosomal protein S10,IPR005729:Ribosomal protein S10, eukaryotic/archaeal,IPR018268:Ribosomal protein S10, conserved site,IPR027486:Ribosomal protein S10 domain	hvo03010:Ribosome	HVO_RS06440	PF00338:Ribosomal protein S10p/S20e		SM01403:SM01403	Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,	Chromosome	arCOG01758	3.2e-37	124.4	J	RpsJ	Ribosomal protein S10	HVO_0360	1.98217457761739
HVO_RS06705	68.7970173109932	44.8355029685599	0.193144671735711	0.566473732199972	0.617704436252798	1496	0.433526267800028	WP_004044506.1	8925423	lcl|NC_013967.1_cds_WP_004044506.1_1479	NC_013967.1	gene	373221	374717	-	1485	Gene	protein_coding	HVO_0418	1496	HNH endonuclease	HVO_0418	Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system 		homolog to haloviral protein	K07451	mcrA	5-methylcytosine-specific restriction enzyme A	[EC:3.1.21.-]	K07451: 	HNH endonuclease(HVO_RS06705)	Haloferax volcanii DS2				GO:0004519~endonuclease activity	IPR003615:HNH nuclease,IPR027434:Homing endonuclease		HVO_RS06705	PF13391:HNH endonuclease		SM00507:HNHc	Complete proteome,Endonuclease,Hydrolase,Nuclease,Reference proteome,	Chromosome	arCOG08947	4.1e-152	503.9	L	-	LAGLIDADG family endonuclease	HVO_0418	0.617704436252798
HVO_RS06735	87.3577983082622	18.9938088490204	0.480777355528129	0.950484756425994	2.20140725656102	1814	0.0495152435740057	WP_004044500.1	8924641	lcl|NC_013967.1_cds_WP_004044500.1_1485	NC_013967.1	gene	380564	382378	+	1491	Gene	protein_coding	HVO_0424	1814	ribosome biogenesis/translation initiation ATPase RLI	HVO_0424	Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis 		ABC-type transport system ATP-binding protein	K06174	ABCE1	ATP-binding cassette, sub-family E, member 1		K06174: 	ribosome biogenesis/translation initiation ATPase RLI(HVO_RS06735)	Haloferax volcanii DS2				GO:0005524~ATP binding,GO:0016887~ATPase activity	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR007209:RNase L inhibitor RLI, possible metal-binding domain,IPR013283:ABC transporter, ABCE,IPR017871:ABC transporter, conserved site,IPR017896:4Fe-4S ferredoxin-type, iron-sulpur binding domain,IPR027417:P-loop containing nucleoside triphosphate hydrolase		HVO_RS06735	PF00005:ABC transporter,PF04068:Possible Fer4-like domain in RNase L inhibitor, RLI		SM00382:AAA	ATP-binding,Complete proteome,Nucleotide-binding,Reference proteome,	Chromosome	arCOG00187	8.2e-230	762.1	J	Rli1	Translation initiation factor RLI1, contains Fe-S and AAA+ ATPase domains	HVO_0424	2.20140725656102
HVO_RS06850	61.6994955567903	232.76344285931	-0.490665334531569	0.932484024362526	-1.91553389126599	1046	0.0675159756374737	WP_013035608.1	8925641	lcl|NC_013967.1_cds_WP_013035608.1_1508	NC_013967.1	gene	396573	397619	-	1514	Gene	protein_coding	HVO_0447	1046	phosphate-binding protein	HVO_0447	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters 	phnD1	ABC-type transport system periplasmic substrate-binding protein (probable substrate phosphate/phosphonate)	K02044	phnD	 phosphonate transport sys tem substrate-binding protein		K02044: 	phosphate-binding protein(HVO_RS06850)	Haloferax volcanii DS2		GO:0055085~transmembrane transport	GO:0043190~ATP-binding cassette (ABC) transporter complex		IPR005770:Phosphonate-binding periplasmic protein,IPR006311:Twin-arginine translocation pathway, signal sequence	hvo02010:ABC transporters	HVO_RS06850				Complete proteome,Reference proteome,	Chromosome	arCOG01805	1.6e-93	311.4	P	PhnD	ABC-type phosphate/phosphonate transport system, periplasmic component	HVO_0447	-1.91553389126599
HVO_RS06850	61.6994955567903	232.76344285931	-0.490665334531569	0.932484024362526	-1.91553389126599	1046	0.0675159756374737	WP_013035608.1	8925641	lcl|NC_013967.1_cds_WP_013035608.1_1508	NC_013967.1	gene	396573	397619	-	1514	Gene	protein_coding	HVO_0447	1046	phosphate-binding protein	HVO_0447	Environmental Information Processing	Membrane transport	ABC transporters 	phnD1	ABC-type transport system periplasmic substrate-binding protein (probable substrate phosphate/phosphonate)	K02044	phnD	 phosphonate transport sys tem substrate-binding protein		K02044: 	phosphate-binding protein(HVO_RS06850)	Haloferax volcanii DS2		GO:0055085~transmembrane transport	GO:0043190~ATP-binding cassette (ABC) transporter complex		IPR005770:Phosphonate-binding periplasmic protein,IPR006311:Twin-arginine translocation pathway, signal sequence	hvo02010:ABC transporters	HVO_RS06850				Complete proteome,Reference proteome,	Chromosome	arCOG01805	1.6e-93	311.4	P	PhnD	ABC-type phosphate/phosphonate transport system, periplasmic component	HVO_0447	-1.91553389126599
HVO_RS06875	26.8867927691611	7.18806034467099	0.418950324992159	0.927266213744802	1.90322324584491	2876	0.0727337862551978	WP_004044471.1	8924710	lcl|NC_013967.1_cds_WP_004044471.1_1513	NC_013967.1	gene	400730	403606	+	1519	Gene	protein_coding	HVO_0452	2876	leucine--tRNA ligase	HVO_0452	Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis 	leuS	leucine--tRNA ligase	K01869	LARS	 leucyl-tRNA synthetase	[EC:6.1.1.4]	K01869: 	leucine--tRNA ligase(HVO_RS06875)	Haloferax volcanii DS2	6.1.1.4	GO:0006429~leucyl-tRNA aminoacylation	GO:0005737~cytoplasm	GO:0002161~aminoacyl-tRNA editing activity,GO:0004823~leucine-tRNA ligase activity,GO:0005524~ATP binding	IPR001412:Aminoacyl-tRNA synthetase, class I, conserved site,IPR002300:Aminoacyl-tRNA synthetase, class Ia,IPR004493:Leucyl-tRNA synthetase, class Ia, archaeal/eukaryotic cytosolic,IPR009008:Valyl/Leucyl/Isoleucyl-tRNA synthetase, class Ia, editing domain,IPR009080:Aminoacyl-tRNA synthetase, class 1a, anticodon-binding,IPR013155:Valyl/Leucyl/Isoleucyl-tRNA synthetase, class I, anticodon-binding,IPR014729:Rossmann-like alpha/beta/alpha sandwich fold,IPR015413:Methionyl/Leucyl tRNA synthetase,IPR020791:Leucine-tRNA ligase, archaeal	hvo00970:Aminoacyl-tRNA biosynthesis	HVO_RS06875	PF00133:tRNA synthetases class I (I, L, M and V),PF08264:Anticodon-binding domain of tRNA,PF09334:tRNA synthetases class I (M)			Aminoacyl-tRNA synthetase,ATP-binding,Complete proteome,Cytoplasm,Ligase,Nucleotide-binding,Protein biosynthesis,Reference proteome,	Chromosome	arCOG00809	9.7e-282	934.8	J	LeuS	Leucyl-tRNA synthetase	HVO_0452	1.90322324584491
HVO_RS06875	26.8867927691611	7.18806034467099	0.418950324992159	0.927266213744802	1.90322324584491	2876	0.0727337862551978	WP_004044471.1	8924710	lcl|NC_013967.1_cds_WP_004044471.1_1513	NC_013967.1	gene	400730	403606	+	1519	Gene	protein_coding	HVO_0452	2876	leucine--tRNA ligase	HVO_0452	Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes 	leuS	leucine--tRNA ligase	K01869	LARS	 leucyl-tRNA synthetase	[EC:6.1.1.4]	K01869: 	leucine--tRNA ligase(HVO_RS06875)	Haloferax volcanii DS2	6.1.1.4	GO:0006429~leucyl-tRNA aminoacylation	GO:0005737~cytoplasm	GO:0002161~aminoacyl-tRNA editing activity,GO:0004823~leucine-tRNA ligase activity,GO:0005524~ATP binding	IPR001412:Aminoacyl-tRNA synthetase, class I, conserved site,IPR002300:Aminoacyl-tRNA synthetase, class Ia,IPR004493:Leucyl-tRNA synthetase, class Ia, archaeal/eukaryotic cytosolic,IPR009008:Valyl/Leucyl/Isoleucyl-tRNA synthetase, class Ia, editing domain,IPR009080:Aminoacyl-tRNA synthetase, class 1a, anticodon-binding,IPR013155:Valyl/Leucyl/Isoleucyl-tRNA synthetase, class I, anticodon-binding,IPR014729:Rossmann-like alpha/beta/alpha sandwich fold,IPR015413:Methionyl/Leucyl tRNA synthetase,IPR020791:Leucine-tRNA ligase, archaeal	hvo00970:Aminoacyl-tRNA biosynthesis	HVO_RS06875	PF00133:tRNA synthetases class I (I, L, M and V),PF08264:Anticodon-binding domain of tRNA,PF09334:tRNA synthetases class I (M)			Aminoacyl-tRNA synthetase,ATP-binding,Complete proteome,Cytoplasm,Ligase,Nucleotide-binding,Protein biosynthesis,Reference proteome,	Chromosome	arCOG00809	9.7e-282	934.8	J	LeuS	Leucyl-tRNA synthetase	HVO_0452	1.90322324584491
HVO_RS06875	26.8867927691611	7.18806034467099	0.418950324992159	0.927266213744802	1.90322324584491	2876	0.0727337862551978	WP_004044471.1	8924710	lcl|NC_013967.1_cds_WP_004044471.1_1513	NC_013967.1	gene	400730	403606	+	1519	Gene	protein_coding	HVO_0452	2876	leucine--tRNA ligase	HVO_0452	Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis 	leuS	leucine--tRNA ligase	K01869	LARS	 leucyl-tRNA synthetase	[EC:6.1.1.4]	K01869: 	leucine--tRNA ligase(HVO_RS06875)	Haloferax volcanii DS2	6.1.1.4	GO:0006429~leucyl-tRNA aminoacylation	GO:0005737~cytoplasm	GO:0002161~aminoacyl-tRNA editing activity,GO:0004823~leucine-tRNA ligase activity,GO:0005524~ATP binding	IPR001412:Aminoacyl-tRNA synthetase, class I, conserved site,IPR002300:Aminoacyl-tRNA synthetase, class Ia,IPR004493:Leucyl-tRNA synthetase, class Ia, archaeal/eukaryotic cytosolic,IPR009008:Valyl/Leucyl/Isoleucyl-tRNA synthetase, class Ia, editing domain,IPR009080:Aminoacyl-tRNA synthetase, class 1a, anticodon-binding,IPR013155:Valyl/Leucyl/Isoleucyl-tRNA synthetase, class I, anticodon-binding,IPR014729:Rossmann-like alpha/beta/alpha sandwich fold,IPR015413:Methionyl/Leucyl tRNA synthetase,IPR020791:Leucine-tRNA ligase, archaeal	hvo00970:Aminoacyl-tRNA biosynthesis	HVO_RS06875	PF00133:tRNA synthetases class I (I, L, M and V),PF08264:Anticodon-binding domain of tRNA,PF09334:tRNA synthetases class I (M)			Aminoacyl-tRNA synthetase,ATP-binding,Complete proteome,Cytoplasm,Ligase,Nucleotide-binding,Protein biosynthesis,Reference proteome,	Chromosome	arCOG00809	9.7e-282	934.8	J	LeuS	Leucyl-tRNA synthetase	HVO_0452	1.90322324584491
HVO_RS06875	26.8867927691611	7.18806034467099	0.418950324992159	0.927266213744802	1.90322324584491	2876	0.0727337862551978	WP_004044471.1	8924710	lcl|NC_013967.1_cds_WP_004044471.1_1513	NC_013967.1	gene	400730	403606	+	1519	Gene	protein_coding	HVO_0452	2876	leucine--tRNA ligase	HVO_0452	Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis 	leuS	leucine--tRNA ligase	K01869	LARS	 leucyl-tRNA synthetase	[EC:6.1.1.4]	K01869: 	leucine--tRNA ligase(HVO_RS06875)	Haloferax volcanii DS2	6.1.1.4	GO:0006429~leucyl-tRNA aminoacylation	GO:0005737~cytoplasm	GO:0002161~aminoacyl-tRNA editing activity,GO:0004823~leucine-tRNA ligase activity,GO:0005524~ATP binding	IPR001412:Aminoacyl-tRNA synthetase, class I, conserved site,IPR002300:Aminoacyl-tRNA synthetase, class Ia,IPR004493:Leucyl-tRNA synthetase, class Ia, archaeal/eukaryotic cytosolic,IPR009008:Valyl/Leucyl/Isoleucyl-tRNA synthetase, class Ia, editing domain,IPR009080:Aminoacyl-tRNA synthetase, class 1a, anticodon-binding,IPR013155:Valyl/Leucyl/Isoleucyl-tRNA synthetase, class I, anticodon-binding,IPR014729:Rossmann-like alpha/beta/alpha sandwich fold,IPR015413:Methionyl/Leucyl tRNA synthetase,IPR020791:Leucine-tRNA ligase, archaeal	hvo00970:Aminoacyl-tRNA biosynthesis	HVO_RS06875	PF00133:tRNA synthetases class I (I, L, M and V),PF08264:Anticodon-binding domain of tRNA,PF09334:tRNA synthetases class I (M)			Aminoacyl-tRNA synthetase,ATP-binding,Complete proteome,Cytoplasm,Ligase,Nucleotide-binding,Protein biosynthesis,Reference proteome,	Chromosome	arCOG00809	9.7e-282	934.8	J	LeuS	Leucyl-tRNA synthetase	HVO_0452	1.90322324584491
HVO_RS06950	95.1302583423948	80.6581005456514	0.0650896311083171	0.122932470933936	0.238084864590786	1139	0.877067529066064	WP_004044456.1	8925804	lcl|NC_013967.1_cds_WP_004044456.1_1527	NC_013967.1	gene	415459	416598	-	1534	Gene	protein_coding	HVO_0466	1139	citrate (Si)-synthase	HVO_0466	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism 	citZ	citrate synthase	K01647	CS	 citrate synthase	[EC:2.3.3.1]	K01647: 	citrate (Si)-synthase(HVO_RS06950)	Haloferax volcanii DS2	2.3.3.16	GO:0006099~tricarboxylic acid cycle	GO:0005737~cytoplasm	GO:0046912~transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	IPR002020:Citrate synthase-like,IPR011278:2-methylcitrate synthase/citrate synthase type I,IPR016142:Citrate synthase-like, large alpha subdomain,IPR016143:Citrate synthase-like, small alpha subdomain,IPR024176:Citrate synthase, bacterial-type	hvo00020:Citrate cycle (TCA cycle),hvo00630:Glyoxylate and dicarboxylate metabolism,hvo01100:Metabolic pathways,hvo01110:Biosynthesis of secondary metabolites,hvo01120:Microbial metabolism in diverse environments,hvo01130:Biosynthesis of antibiotics,hvo01200:Carbon metabolism,hvo01210:2-Oxocarboxylic acid metabolism,hvo01230:Biosynthesis of amino acids	HVO_RS06950	PF00285:Citrate synthase	PIRSF001369:citrate synthase		Acyltransferase,Allosteric enzyme,Complete proteome,Direct protein sequencing,Reference proteome,Transferase,Tricarboxylic acid cycle,	Chromosome	arCOG04237	7e-130	430.7	C	GltA	Citrate synthase	HVO_0466	0.238084864590786
HVO_RS06950	95.1302583423948	80.6581005456514	0.0650896311083171	0.122932470933936	0.238084864590786	1139	0.877067529066064	WP_004044456.1	8925804	lcl|NC_013967.1_cds_WP_004044456.1_1527	NC_013967.1	gene	415459	416598	-	1534	Gene	protein_coding	HVO_0466	1139	citrate (Si)-synthase	HVO_0466	Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) 	citZ	citrate synthase	K01647	CS	 citrate synthase	[EC:2.3.3.1]	K01647: 	citrate (Si)-synthase(HVO_RS06950)	Haloferax volcanii DS2	2.3.3.16	GO:0006099~tricarboxylic acid cycle	GO:0005737~cytoplasm	GO:0046912~transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	IPR002020:Citrate synthase-like,IPR011278:2-methylcitrate synthase/citrate synthase type I,IPR016142:Citrate synthase-like, large alpha subdomain,IPR016143:Citrate synthase-like, small alpha subdomain,IPR024176:Citrate synthase, bacterial-type	hvo00020:Citrate cycle (TCA cycle),hvo00630:Glyoxylate and dicarboxylate metabolism,hvo01100:Metabolic pathways,hvo01110:Biosynthesis of secondary metabolites,hvo01120:Microbial metabolism in diverse environments,hvo01130:Biosynthesis of antibiotics,hvo01200:Carbon metabolism,hvo01210:2-Oxocarboxylic acid metabolism,hvo01230:Biosynthesis of amino acids	HVO_RS06950	PF00285:Citrate synthase	PIRSF001369:citrate synthase		Acyltransferase,Allosteric enzyme,Complete proteome,Direct protein sequencing,Reference proteome,Transferase,Tricarboxylic acid cycle,	Chromosome	arCOG04237	7e-130	430.7	C	GltA	Citrate synthase	HVO_0466	0.238084864590786
HVO_RS07000	249.065677623413	34.0822725817914	0.66288996544012	0.975577708909036	2.86943278360878	656	0.0244222910909641	WP_004044446.1	8925290	lcl|NC_013967.1_cds_WP_004044446.1_1537	NC_013967.1	gene	424661	425317	-	1544	Gene	protein_coding	HVO_0476	656	hypothetical protein	HVO_0476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	hypothetical protein(HVO_RS07000)	Haloferax volcanii DS2					IPR012041:Uncharacterised conserved protein UCP015877, zinc finger		HVO_RS07000		PIRSF015877:uncharacterized Zn-finger protein		Complete proteome,Reference proteome,	Chromosome	arCOG02680	2.9e-88	292.3	R	-	Uncharacterized archaeal Zn-finger protein	HVO_0476	2.86943278360878
HVO_RS07045	724.294971909982	1042.61344395113	-0.255510072777399	0.650504707890704	-0.525555102767773	530	0.349495292109296	WP_004044437.1	8924662	lcl|NC_013967.1_cds_WP_004044437.1_1546	NC_013967.1	gene	432592	433122	-	1553	Gene	protein_coding	HVO_0484	530	50S ribosomal protein L16	HVO_0484	Brite Hierarchies	Protein families: genetic information processing	Ribosome 	rpl16	50S ribosomal protein L16	K02866	RP-L10e	 large subunit ribosomal protein L10e		K02866: 	50S ribosomal protein L16(HVO_RS07045)	Haloferax volcanii DS2		GO:0006412~translation	GO:0005840~ribosome	GO:0003735~structural constituent of ribosome	IPR001197:Ribosomal protein L10e,IPR016180:Ribosomal protein L10e/L16,IPR022981:Ribosomal protein L10e, archaea	hvo03010:Ribosome	HVO_RS07045	PF00252:Ribosomal protein L16p/L10e	PIRSF005590:ribosomal protein L10a/L10e types		Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,	Chromosome	arCOG04113	2.2e-60	200.9	J	RplP	Ribosomal protein L10AE/L16	HVO_0484	-0.525555102767773
HVO_RS07045	724.294971909982	1042.61344395113	-0.255510072777399	0.650504707890704	-0.525555102767773	530	0.349495292109296	WP_004044437.1	8924662	lcl|NC_013967.1_cds_WP_004044437.1_1546	NC_013967.1	gene	432592	433122	-	1553	Gene	protein_coding	HVO_0484	530	50S ribosomal protein L16	HVO_0484	Genetic Information Processing	Translation	Ribosome 	rpl16	50S ribosomal protein L16	K02866	RP-L10e	 large subunit ribosomal protein L10e		K02866: 	50S ribosomal protein L16(HVO_RS07045)	Haloferax volcanii DS2		GO:0006412~translation	GO:0005840~ribosome	GO:0003735~structural constituent of ribosome	IPR001197:Ribosomal protein L10e,IPR016180:Ribosomal protein L10e/L16,IPR022981:Ribosomal protein L10e, archaea	hvo03010:Ribosome	HVO_RS07045	PF00252:Ribosomal protein L16p/L10e	PIRSF005590:ribosomal protein L10a/L10e types		Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,	Chromosome	arCOG04113	2.2e-60	200.9	J	RplP	Ribosomal protein L10AE/L16	HVO_0484	-0.525555102767773
HVO_RS07845	6118.57022016051	22041.0554537281	-1.56811504948687	0.999997977801819	-1.84892683993885	269	2.02219818135063e-06	WP_004044282.1	8926809	lcl|NC_013967.1_cds_WP_004044282.1_1698	NC_013967.1	gene	584352	584621	-	1713	Gene	protein_coding	HVO_0654	269	50S ribosomal protein L37ae	HVO_0654	Genetic Information Processing	Translation	Ribosome 	rpl43e	50S ribosomal protein L43e	K02921	RP-L37Ae	 large subunit ribosomal protein L37Ae		K02921: 	50S ribosomal protein L37(HVO_RS07845)	Haloferax volcanii DS2		GO:0006412~translation	GO:0005840~ribosome	GO:0003735~structural constituent of ribosome	IPR002674:Ribosomal protein L37ae,IPR011331:Ribosomal protein L37ae/L37e,IPR011332:Ribosomal protein, zinc-binding domain	hvo03010:Ribosome	HVO_RS07845	PF01780:Ribosomal L37ae protein family			Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,	Chromosome	arCOG04208	6.7e-09	33.5	J	RPL43A	Ribosomal protein L37AE/L43A	HVO_0654	-1.84892683993885
HVO_RS07845	6118.57022016051	22041.0554537281	-1.56811504948687	0.999997977801819	-1.84892683993885	269	2.02219818135063e-06	WP_004044282.1	8926809	lcl|NC_013967.1_cds_WP_004044282.1_1698	NC_013967.1	gene	584352	584621	-	1713	Gene	protein_coding	HVO_0654	269	50S ribosomal protein L37ae	HVO_0654	Brite Hierarchies	Protein families: genetic information processing	Ribosome 	rpl43e	50S ribosomal protein L43e	K02921	RP-L37Ae	 large subunit ribosomal protein L37Ae		K02921: 	50S ribosomal protein L37(HVO_RS07845)	Haloferax volcanii DS2		GO:0006412~translation	GO:0005840~ribosome	GO:0003735~structural constituent of ribosome	IPR002674:Ribosomal protein L37ae,IPR011331:Ribosomal protein L37ae/L37e,IPR011332:Ribosomal protein, zinc-binding domain	hvo03010:Ribosome	HVO_RS07845	PF01780:Ribosomal L37ae protein family			Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,	Chromosome	arCOG04208	6.7e-09	33.5	J	RPL43A	Ribosomal protein L37AE/L43A	HVO_0654	-1.84892683993885
HVO_RS07955	51.2618143966913	61.9482835439917	-0.0837486534320875	0.0813464585205751	-0.273179765593671	1304	0.918653541479425	WP_004044258.1	8924281	lcl|NC_013967.1_cds_WP_004044258.1_1720	NC_013967.1	gene	604398	605702	-	1735	Gene	protein_coding	HVO_0677	1304	aspartate--tRNA(Asn) ligase	HVO_0677	Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes 	aspS	aspartate--tRNA(Asp/Asn) ligase	K09759	aspC	 nondiscriminating aspartyl-tRNA synthetase	[EC:6.1.1.23]	K09759: 	aspartate--tRNA(Asn) ligase(HVO_RS07955)	Haloferax volcanii DS2	6.1.1.12,6.1.1.23	GO:0006422~aspartyl-tRNA aminoacylation	GO:0005737~cytoplasm	GO:0003676~nucleic acid binding,GO:0004815~aspartate-tRNA ligase activity,GO:0005524~ATP binding,GO:0050560~aspartate-tRNA(Asn) ligase activity	IPR002312:Aspartyl/Asparaginyl-tRNA synthetase, class IIb,IPR004364:Aminoacyl-tRNA synthetase, class II (D/K/N),IPR004365:Nucleic acid binding, OB-fold, tRNA/helicase-type,IPR004523:Aspartyl-tRNA synthetases,IPR006195:Aminoacyl-tRNA synthetase, class II,IPR012340:Nucleic acid-binding, OB-fold,IPR018150:Aminoacyl-tRNA synthetase, class II (D/K/N)-like	hvo00970:Aminoacyl-tRNA biosynthesis	HVO_RS07955	PF00152:tRNA synthetases class II (D, K and N) ,PF01336:OB-fold nucleic acid binding domain			Aminoacyl-tRNA synthetase,Complete proteome,Ligase,Reference proteome,	Chromosome	arCOG00406	1.1e-148	493.3	J	AsnS	Aspartyl/asparaginyl-tRNA synthetase	HVO_0677	-0.273179765593671
HVO_RS07955	51.2618143966913	61.9482835439917	-0.0837486534320875	0.0813464585205751	-0.273179765593671	1304	0.918653541479425	WP_004044258.1	8924281	lcl|NC_013967.1_cds_WP_004044258.1_1720	NC_013967.1	gene	604398	605702	-	1735	Gene	protein_coding	HVO_0677	1304	aspartate--tRNA(Asn) ligase	HVO_0677	Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis 	aspS	aspartate--tRNA(Asp/Asn) ligase	K09759	aspC	 nondiscriminating aspartyl-tRNA synthetase	[EC:6.1.1.23]	K09759: 	aspartate--tRNA(Asn) ligase(HVO_RS07955)	Haloferax volcanii DS2	6.1.1.12,6.1.1.23	GO:0006422~aspartyl-tRNA aminoacylation	GO:0005737~cytoplasm	GO:0003676~nucleic acid binding,GO:0004815~aspartate-tRNA ligase activity,GO:0005524~ATP binding,GO:0050560~aspartate-tRNA(Asn) ligase activity	IPR002312:Aspartyl/Asparaginyl-tRNA synthetase, class IIb,IPR004364:Aminoacyl-tRNA synthetase, class II (D/K/N),IPR004365:Nucleic acid binding, OB-fold, tRNA/helicase-type,IPR004523:Aspartyl-tRNA synthetases,IPR006195:Aminoacyl-tRNA synthetase, class II,IPR012340:Nucleic acid-binding, OB-fold,IPR018150:Aminoacyl-tRNA synthetase, class II (D/K/N)-like	hvo00970:Aminoacyl-tRNA biosynthesis	HVO_RS07955	PF00152:tRNA synthetases class II (D, K and N) ,PF01336:OB-fold nucleic acid binding domain			Aminoacyl-tRNA synthetase,Complete proteome,Ligase,Reference proteome,	Chromosome	arCOG00406	1.1e-148	493.3	J	AsnS	Aspartyl/asparaginyl-tRNA synthetase	HVO_0677	-0.273179765593671
HVO_RS07955	51.2618143966913	61.9482835439917	-0.0837486534320875	0.0813464585205751	-0.273179765593671	1304	0.918653541479425	WP_004044258.1	8924281	lcl|NC_013967.1_cds_WP_004044258.1_1720	NC_013967.1	gene	604398	605702	-	1735	Gene	protein_coding	HVO_0677	1304	aspartate--tRNA(Asn) ligase	HVO_0677	Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis 	aspS	aspartate--tRNA(Asp/Asn) ligase	K09759	aspC	 nondiscriminating aspartyl-tRNA synthetase	[EC:6.1.1.23]	K09759: 	aspartate--tRNA(Asn) ligase(HVO_RS07955)	Haloferax volcanii DS2	6.1.1.12,6.1.1.23	GO:0006422~aspartyl-tRNA aminoacylation	GO:0005737~cytoplasm	GO:0003676~nucleic acid binding,GO:0004815~aspartate-tRNA ligase activity,GO:0005524~ATP binding,GO:0050560~aspartate-tRNA(Asn) ligase activity	IPR002312:Aspartyl/Asparaginyl-tRNA synthetase, class IIb,IPR004364:Aminoacyl-tRNA synthetase, class II (D/K/N),IPR004365:Nucleic acid binding, OB-fold, tRNA/helicase-type,IPR004523:Aspartyl-tRNA synthetases,IPR006195:Aminoacyl-tRNA synthetase, class II,IPR012340:Nucleic acid-binding, OB-fold,IPR018150:Aminoacyl-tRNA synthetase, class II (D/K/N)-like	hvo00970:Aminoacyl-tRNA biosynthesis	HVO_RS07955	PF00152:tRNA synthetases class II (D, K and N) ,PF01336:OB-fold nucleic acid binding domain			Aminoacyl-tRNA synthetase,Complete proteome,Ligase,Reference proteome,	Chromosome	arCOG00406	1.1e-148	493.3	J	AsnS	Aspartyl/asparaginyl-tRNA synthetase	HVO_0677	-0.273179765593671
