	shaking_mean	t24_mean	theta	prob	log2FC	length
HVO_RS20170	951.734884314389	224.138309779161	0.539909500573269	0.880656130837347	2.08617049599316	509
HVO_RS20345	NA	NA	NA	NA	NA	365
HVO_RS20355	NA	NA	NA	NA	NA	255
HVO_RS20405	1628.95875455172	2406.33086043118	-0.193920076789573	0.218803356789272	-0.562884945588699	1034
HVO_RS19590	502.912708341696	67.1992574647746	0.690221221823762	0.931311645793881	2.90379081324786	779
HVO_RS19475	100.813559764752	103.854940973654	-0.00817243003595633	0.0441493520035126	-0.0428801558201283	800
HVO_RS19295	154.436124196087	93.1601549795378	0.248472707496976	0.322343391169006	0.729225308567293	1226
HVO_RS19335	NA	NA	NA	NA	NA	359
HVO_RS19430	23.5470132012557	21.9180586987114	0.019350231122357	0.0190861396582699	0.103424050929733	1169
HVO_RS19625	NA	NA	NA	NA	NA	440
HVO_RS20330	NA	NA	NA	NA	NA	437
HVO_RS20385	486.653280733673	332.87705332463	0.159228549824558	0.0801411006920855	0.547904858296965	1220
HVO_RS20350	253.440390959532	273.134003848397	-0.0226479102361451	0.0597435883639008	-0.107962467718174	575
HVO_RS19480	444.225605731265	682.251281073866	-0.150189029377757	0.17698820237791	-0.619010644406532	488
HVO_RS19330	178.144304999015	275.076467278799	-0.128738032466471	0.159331241747056	-0.62678635928825	449
