locus_tag	t02_mean	t04_mean	theta	prob	log2FC	length.x	P	wp	dbxref	ncbi_id	genomic_accession	feature	start	stop	strand	gene	gbkey	gene_biotype	old_locus_tag.x	length.y	protein	old_locus_tag.y	kegg1	kegg2	kegg3	gene_id	gene_description	kegg_id	kegg_gene	kegg_description	enzyme	keggidprot	Gene.Name	Species	EC_NUMBER	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OFFICIAL_GENE_SYMBOL	PFAM	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	chr	arCOG_name	E.value	score	arCOG_familiy	Gene_name	Description	HVO	EFFECTSIZE
HVO_RS05560	69.3610727805939	121.44315860559	-0.200029610805389	0.376616542659217	-0.808083101851112	743	0.623383457340783	WP_004045289.1	8924994	lcl|NC_013967.1_cds_WP_004045289.1_1251	NC_013967.1	gene	157928	158671	-	1252	Gene	protein_coding	HVO_0175	743	DNA polymerase sliding clamp	HVO_0175	Genetic Information Processing	Replication and repair	DNA replication 	pcnA	DNA polymerase sliding clamp	K04802	PCNA	 proliferating cell nuclear antigen		K04802: 	DNA polymerase sliding clamp(HVO_RS05560)	Haloferax volcanii DS2		GO:0006260~DNA replication,GO:0006275~regulation of DNA replication		GO:0003677~DNA binding,GO:0030337~DNA polymerase processivity factor activity	IPR000730:Proliferating cell nuclear antigen, PCNA,IPR022648:Proliferating cell nuclear antigen, PCNA, N-terminal,IPR022649:Proliferating cell nuclear antigen, PCNA, C-terminal,IPR022659:Proliferating cell nuclear antigen, PCNA, conserved site	hvo03030:DNA replication,hvo03410:Base excision repair,hvo03420:Nucleotide excision repair,hvo03430:Mismatch repair	HVO_RS05560	PF00705:Proliferating cell nuclear antigen, N-terminal domain,PF02747:Proliferating cell nuclear antigen, C-terminal domain			3D-structure,Complete proteome,DNA replication,DNA-binding,Reference proteome,	Chromosome	arCOG00488	9.6e-66	219.5	L	DnaN	DNA polymerase sliding clamp subunit (PCNA homolog)	HVO_0175	-0.808083101851112
HVO_RS05560	69.3610727805939	121.44315860559	-0.200029610805389	0.376616542659217	-0.808083101851112	743	0.623383457340783	WP_004045289.1	8924994	lcl|NC_013967.1_cds_WP_004045289.1_1251	NC_013967.1	gene	157928	158671	-	1252	Gene	protein_coding	HVO_0175	743	DNA polymerase sliding clamp	HVO_0175	Genetic Information Processing	Replication and repair	Mismatch repair 	pcnA	DNA polymerase sliding clamp	K04802	PCNA	 proliferating cell nuclear antigen		K04802: 	DNA polymerase sliding clamp(HVO_RS05560)	Haloferax volcanii DS2		GO:0006260~DNA replication,GO:0006275~regulation of DNA replication		GO:0003677~DNA binding,GO:0030337~DNA polymerase processivity factor activity	IPR000730:Proliferating cell nuclear antigen, PCNA,IPR022648:Proliferating cell nuclear antigen, PCNA, N-terminal,IPR022649:Proliferating cell nuclear antigen, PCNA, C-terminal,IPR022659:Proliferating cell nuclear antigen, PCNA, conserved site	hvo03030:DNA replication,hvo03410:Base excision repair,hvo03420:Nucleotide excision repair,hvo03430:Mismatch repair	HVO_RS05560	PF00705:Proliferating cell nuclear antigen, N-terminal domain,PF02747:Proliferating cell nuclear antigen, C-terminal domain			3D-structure,Complete proteome,DNA replication,DNA-binding,Reference proteome,	Chromosome	arCOG00488	9.6e-66	219.5	L	DnaN	DNA polymerase sliding clamp subunit (PCNA homolog)	HVO_0175	-0.808083101851112
HVO_RS05595	477.892756824042	1117.40775932353	-0.435692606220139	0.858731973018878	-1.22539693689833	176	0.141268026981122	WP_004045298.1	8925963	lcl|NC_013967.1_cds_WP_004045298.1_1258	NC_013967.1	gene	165330	165506	-	1259	Gene	protein_coding	HVO_0184	176	CopG family transcriptional regulator	HVO_0184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	CopG family transcriptional regulator(HVO_RS05595)	Haloferax volcanii DS2		GO:0006355~regulation of transcription, DNA-templated			IPR002145:Ribbon-helix-helix protein, copG,IPR010985:Ribbon-helix-helix,IPR013321:Arc-type ribbon-helix-helix		HVO_RS05595	PF01402:Ribbon-helix-helix protein, copG family			Complete proteome,Reference proteome,	Chromosome	arCOG04735	1.4e-27	93.3	V	-	CopG/MetJ, RHH domain containing DNA-binding protein, often an antitoxin in Type II toxin-antitoxin systems	HVO_0184	-1.22539693689833
HVO_RS05655	11874.9695795422	22071.882940078	-0.532450318916714	0.91849456107026	-0.894285892726321	167	0.0815054389297398	WP_004045310.1	8925569	lcl|NC_013967.1_cds_WP_004045310.1_1270	NC_013967.1	gene	176934	177101	-	1271	Gene	protein_coding	HVO_0196	167	DUF1931 domain-containing protein	HVO_0196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	DUF1931 domain-containing protein(HVO_RS05655)	Haloferax volcanii DS2					IPR009072:Histone-fold,IPR015207:Protein of unknown function DUF1931		HVO_RS05655	PF09123:Domain of unknown function (DUF1931)			Complete proteome,Reference proteome,	Chromosome	arCOG02989	1.2e-25	87.3	L	HHT1	Histones H3 and H4	HVO_0196	-0.894285892726321
HVO_RS05875	774.794116022107	1719.35798496475	-0.414100899448624	0.841407920121186	-1.14998505456369	458	0.158592079878814	WP_004045355.1	8925321	lcl|NC_013967.1_cds_WP_004045355.1_1314	NC_013967.1	gene	217441	217899	+	1315	Gene	protein_coding	HVO_0240	458	AsnC family transcriptional regulator	HVO_0240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	AsnC family transcriptional regulator(HVO_RS05875)	Haloferax volcanii DS2		GO:0006351~transcription, DNA-templated	GO:0005622~intracellular	GO:0003700~transcription factor activity, sequence-specific DNA binding,GO:0043565~sequence-specific DNA binding	IPR000485:AsnC-type HTH domain,IPR011008:Dimeric alpha-beta barrel,IPR011991:Winged helix-turn-helix DNA-binding domain,IPR019887:Transcription regulator AsnC-type, C-terminal,IPR019888:Transcription regulator AsnC-type		HVO_RS05875	PF01037:AsnC family		SM00344:HTH_ASNC	Complete proteome,DNA-binding,Reference proteome,Transcription,Transcription regulation,	Chromosome	arCOG01580	7.7e-32	108.4	K	-	DNA-binding transcriptional regulator, Lrp family	HVO_0240	-1.14998505456369
HVO_RS06200	1290.82105155644	5203.2541138955	-1.13743661407295	0.978902422985345	-2.01112515510021	332	0.0210975770146546	WP_004044613.1	8925156	lcl|NC_013967.1_cds_WP_004044613.1_1380	NC_013967.1	gene	278458	278790	+	1383	Gene	protein_coding	HVO_0310	332	V-type ATP synthase subunit H	HVO_0310	Metabolism	Energy metabolism	Oxidative phosphorylation 	atpH	A-type ATP synthase subunit H	K02107	ATPVG	 V/A-type H+/Na+-transporting ATPase subunit G/H		K02107: 	V-type ATP synthase subunit H(HVO_RS06200)	Haloferax volcanii DS2	3.6.3.14			GO:0016787~hydrolase activity	IPR014275:ATPase, A1A0, subunit H	hvo00190:Oxidative phosphorylation	HVO_RS06200				Coiled coil,Complete proteome,Hydrolase,Reference proteome,	Chromosome	arCOG03363	2.5e-22	76.6	C	NtpF	Archaeal/vacuolar-type H+-ATPase subunit H	HVO_0310	-2.01112515510021
HVO_RS06205	20.0485339498964	29.2210407135313	-0.169020336468884	0.279158016107028	-0.543510817558532	2201	0.720841983892972	WP_013035358.1	8925415	lcl|NC_013967.1_cds_WP_013035358.1_1381	NC_013967.1	gene	278777	280978	+	1384	Gene	protein_coding	HVO_0311	2201	ATP synthase subunit I	HVO_0311	Metabolism	Energy metabolism	Oxidative phosphorylation 	atpI	A-type ATP synthase subunit I	K02123	ATPVI	 V/A-type H+/Na+-transporting ATPase subunit I		K02123: 	ATP synthase subunit I(HVO_RS06205)	Haloferax volcanii DS2		GO:0015991~ATP hydrolysis coupled proton transport	GO:0016021~integral component of membrane,GO:0033179~proton-transporting V-type ATPase, V0 domain	GO:0015078~hydrogen ion transmembrane transporter activity,GO:0016787~hydrolase activity	IPR002490:ATPase, V0 complex, subunit 116kDa	hvo00190:Oxidative phosphorylation,hvo01100:Metabolic pathways	HVO_RS06205	PF01496:V-type ATPase 116kDa subunit family  			Coiled coil,Complete proteome,Hydrolase,Ion transport,Membrane,Reference proteome,Transmembrane,Transmembrane helix,Transport,	Chromosome	arCOG04138	1.7e-144	480.7	C	NtpI	Archaeal/vacuolar-type H+-ATPase subunit I	HVO_0311	-0.543510817558532
HVO_RS06210	5298.72008694734	12637.4097031555	-0.758544837973656	0.952660016731509	-1.25398496189924	257	0.047339983268491	WP_004044611.1	8924758	lcl|NC_013967.1_cds_WP_004044611.1_1382	NC_013967.1	gene	281153	281410	+	1385	Gene	protein_coding	HVO_0312	257	F0F1 ATP synthase subunit C	HVO_0312	Metabolism	Energy metabolism	Oxidative phosphorylation 	atpK	A-type ATP synthase subunit K	K02124	ATPVK	 V/A-type H+/Na+-transporting ATPase subunit K		K02124: 	F0F1 ATP synthase subunit C(HVO_RS06210)	Haloferax volcanii DS2	3.6.3.14	GO:0015991~ATP hydrolysis coupled proton transport	GO:0016021~integral component of membrane,GO:0033177~proton-transporting two-sector ATPase complex, proton-transporting domain	GO:0015078~hydrogen ion transmembrane transporter activity,GO:0016787~hydrolase activity	IPR002379:V-ATPase proteolipid subunit C-like domain	hvo00190:Oxidative phosphorylation,hvo01100:Metabolic pathways	HVO_RS06210	PF00137:ATP synthase subunit C			Complete proteome,Hydrolase,Membrane,Reference proteome,Transmembrane,Transmembrane helix,	Chromosome	arCOG13284	7.4e-22	74.9	C	AtpK	Archaeal/vacuolar-type Na+/H+-ATPase, subunit K	HVO_0312	-1.25398496189924
HVO_RS06215	108.973791051157	134.36191314116	-0.0862410388216546	0.071010928391667	-0.302143044350096	584	0.928989071608333	WP_004044610.1	8926671	lcl|NC_013967.1_cds_WP_004044610.1_1383	NC_013967.1	gene	281432	282016	+	1386	Gene	protein_coding	HVO_0313	584	ATP synthase subunit E	HVO_0313	Metabolism	Energy metabolism	Oxidative phosphorylation 	atpE	A-type ATP synthase subunit E	K02121	ATPVE	 V/A-type H+/Na+-transporting ATPase subunit E		K02121: 	ATP synthase subunit E(HVO_RS06215)	Haloferax volcanii DS2		GO:0015991~ATP hydrolysis coupled proton transport,GO:0042777~plasma membrane ATP synthesis coupled proton transport	GO:0033178~proton-transporting two-sector ATPase complex, catalytic domain	GO:0005524~ATP binding,GO:0046933~proton-transporting ATP synthase activity, rotational mechanism,GO:0046961~proton-transporting ATPase activity, rotational mechanism	IPR002842:ATPase, V1/A1 complex, subunit E	hvo00190:Oxidative phosphorylation,hvo01100:Metabolic pathways	HVO_RS06215	PF01991:ATP synthase (E/31 kDa) subunit			ATP synthesis,Coiled coil,Complete proteome,Hydrogen ion transport,Hydrolase,Ion transport,Reference proteome,Transport,	Chromosome	arCOG00869	3e-41	138.8	C	NtpE	Archaeal/vacuolar-type H+-ATPase subunit E	HVO_0313	-0.302143044350096
HVO_RS06220	42.9626868306263	35.0143646497167	0.0950986676527752	0.190425780441187	0.295137311007884	1046	0.809574219558813	WP_004044609.1	8926092	lcl|NC_013967.1_cds_WP_004044609.1_1384	NC_013967.1	gene	282013	283059	+	1387	Gene	protein_coding	HVO_0314	1046	ATP synthase subunit C	HVO_0314	Metabolism	Energy metabolism	Oxidative phosphorylation 	atpC	A-type ATP synthase subunit C	K02119	ATPVC	 V/A-type H+/Na+-transporting ATPase subunit C		K02119: 	ATP synthase subunit C(HVO_RS06220)	Haloferax volcanii DS2		GO:0042777~plasma membrane ATP synthesis coupled proton transport	GO:0033179~proton-transporting V-type ATPase, V0 domain	GO:0005524~ATP binding,GO:0046933~proton-transporting ATP synthase activity, rotational mechanism,GO:0046961~proton-transporting ATPase activity, rotational mechanism	IPR002843:ATPase, V0 complex,  c/d subunit,IPR014272:ATPase, V0 complex, c subunit	hvo00190:Oxidative phosphorylation,hvo01100:Metabolic pathways	HVO_RS06220	PF01992:ATP synthase (C/AC39) subunit			ATP synthesis,Complete proteome,Hydrogen ion transport,Hydrolase,Ion transport,Reference proteome,Transport,	Chromosome	arCOG02459	1.5e-80	269.3	C	NtpC	Archaeal/vacuolar-type H+-ATPase subunit C	HVO_0314	0.295137311007884
HVO_RS06225	411.233860103641	926.71144154889	-0.390971135482615	0.816314110481056	-1.17216112608338	320	0.183685889518944	WP_004044608.1	8925189	lcl|NC_013967.1_cds_WP_004044608.1_1385	NC_013967.1	gene	283056	283376	+	1388	Gene	protein_coding	HVO_0315	320	ATP synthase subunit F	HVO_0315	Metabolism	Energy metabolism	Oxidative phosphorylation 	atpF	A-type ATP synthase subunit F	K02122	ATPVF	 V/A-type H+/Na+-transporting ATPase subunit F		K02122: 	ATP synthase subunit F(HVO_RS06225)	Haloferax volcanii DS2		GO:0042777~plasma membrane ATP synthesis coupled proton transport		GO:0005524~ATP binding,GO:0046933~proton-transporting ATP synthase activity, rotational mechanism	IPR008218:ATPase, V1 complex, subunit F,IPR022944:ATPase, V1 complex, subunit F, bacterial/archaeal	hvo00190:Oxidative phosphorylation,hvo01100:Metabolic pathways	HVO_RS06225	PF01990:ATP synthase (F/14-kDa) subunit			ATP synthesis,Complete proteome,Hydrogen ion transport,Hydrolase,Ion transport,Reference proteome,Transport,	Chromosome	arCOG04102	1.1e-27	94.2	C	NtpG	Archaeal/vacuolar-type H+-ATPase subunit F	HVO_0315	-1.17216112608338
HVO_RS06230	42.4695446921478	34.1788889560429	0.0775253395305815	0.141841609336737	0.313323141434753	1760	0.858158390663263	WP_004044607.1	8924169	lcl|NC_013967.1_cds_WP_004044607.1_1386	NC_013967.1	gene	283383	285143	+	1389	Gene	protein_coding	HVO_0316	1760	ATP synthase subunit A	HVO_0316	Metabolism	Energy metabolism	Oxidative phosphorylation 	atpA	A-type ATP synthase subunit A	K02117	ATPVA	 V/A-type H+/Na+-transporting ATPase subunit A	[EC:7.1.2.2 7.2.2.1]	K02117: 	ATP synthase subunit A(HVO_RS06230)	Haloferax volcanii DS2	3.6.3.14	GO:0015991~ATP hydrolysis coupled proton transport,GO:0042777~plasma membrane ATP synthesis coupled proton transport	GO:0033178~proton-transporting two-sector ATPase complex, catalytic domain	GO:0005524~ATP binding,GO:0046933~proton-transporting ATP synthase activity, rotational mechanism	IPR000194:ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain,IPR000793:ATPase, F1/V1/A1 complex, alpha/beta subunit, C-terminal,IPR004100:ATPase, alpha/beta subunit, N-terminal,IPR005726:ATPase, A1 complex, alpha subunit,IPR020003:ATPase, alpha/beta subunit, nucleotide-binding domain, active site,IPR022878:V-type ATP synthase catalytic subunit A/alpha,IPR024034:ATPase, F1 complex beta subunit/V1 complex, C-terminal,IPR027417:P-loop containing nucleoside triphosphate hydrolase	hvo00190:Oxidative phosphorylation,hvo01100:Metabolic pathways	HVO_RS06230	PF00006:ATP synthase alpha/beta family, nucleotide-binding domain,PF02874:ATP synthase alpha/beta family, beta-barrel domain			ATP synthesis,ATP-binding,Coiled coil,Complete proteome,Hydrogen ion transport,Hydrolase,Ion transport,Nucleotide-binding,Reference proteome,Transport,	Chromosome	arCOG00868	2.6e-238	789.6	C	NtpA	Archaeal/vacuolar-type H+-ATPase subunit A	HVO_0316	0.313323141434753
HVO_RS06235	32.9705697064811	19.3791272749124	0.243995025440757	0.639112855176108	0.766675214421439	1406	0.360887144823892	WP_004044606.1	8926298	lcl|NC_013967.1_cds_WP_004044606.1_1387	NC_013967.1	gene	285148	286554	+	1390	Gene	protein_coding	HVO_0317	1406	V-type ATP synthase subunit B	HVO_0317	Metabolism	Energy metabolism	Oxidative phosphorylation 	atpB	A-type ATP synthase subunit B	K02118	ATPVB	 V/A-type H+/Na+-transporting ATPase subunit B		K02118: 	V-type ATP synthase subunit B(HVO_RS06235)	Haloferax volcanii DS2		GO:0015991~ATP hydrolysis coupled proton transport,GO:0042777~plasma membrane ATP synthesis coupled proton transport	GO:0033178~proton-transporting two-sector ATPase complex, catalytic domain	GO:0005524~ATP binding,GO:0046933~proton-transporting ATP synthase activity, rotational mechanism	IPR000194:ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain,IPR000793:ATPase, F1/V1/A1 complex, alpha/beta subunit, C-terminal,IPR004100:ATPase, alpha/beta subunit, N-terminal,IPR005724:ATPase, A1 complex, beta subunit,IPR020003:ATPase, alpha/beta subunit, nucleotide-binding domain, active site,IPR022879:V-type ATP synthase regulatory subunit B/beta,IPR024034:ATPase, F1 complex beta subunit/V1 complex, C-terminal,IPR027417:P-loop containing nucleoside triphosphate hydrolase	hvo00190:Oxidative phosphorylation,hvo01100:Metabolic pathways	HVO_RS06235	PF00006:ATP synthase alpha/beta family, nucleotide-binding domain,PF02874:ATP synthase alpha/beta family, beta-barrel domain			ATP synthesis,Complete proteome,Hydrogen ion transport,Hydrolase,Ion transport,Reference proteome,Transport,	Chromosome	arCOG00865	3.1e-209	692.9	C	NtpB	Archaeal/vacuolar-type H+-ATPase subunit B	HVO_0317	0.766675214421439
HVO_RS06245	475.997882923993	1370.42903140747	-0.535201027108667	0.919272614906944	-1.52560055711615	707	0.0807273850930562	WP_004044604.1	8926781	lcl|NC_013967.1_cds_WP_004044604.1_1389	NC_013967.1	gene	288859	289566	+	1392	Gene	protein_coding	HVO_0319	707	V-type ATP synthase subunit D	HVO_0319	Metabolism	Energy metabolism	Oxidative phosphorylation 	atpD1	A-type ATP synthase subunit D	K02120	ATPVD	 V/A-type H+/Na+-transporting ATPase subunit D		K02120: 	V-type ATP synthase subunit D(HVO_RS06245)	Haloferax volcanii DS2		GO:0042777~plasma membrane ATP synthesis coupled proton transport		GO:0005524~ATP binding,GO:0046933~proton-transporting ATP synthase activity, rotational mechanism	IPR002699:ATPase, V1 complex, subunit D	hvo00190:Oxidative phosphorylation,hvo01100:Metabolic pathways	HVO_RS06245	PF01813:ATP synthase subunit D 			ATP synthesis,Coiled coil,Complete proteome,Hydrogen ion transport,Hydrolase,Ion transport,Reference proteome,Transport,	Chromosome	arCOG04101	5.2e-80	265.7	C	NtpD	Archaeal/vacuolar-type H+-ATPase subunit D	HVO_0319	-1.52560055711615
HVO_RS06325	2895.46584706904	7776.91545383378	-0.778150126394129	0.953757270867713	-1.42540257483053	254	0.046242729132287	WP_004044584.1	8924124	lcl|NC_013967.1_cds_WP_004044584.1_1405	NC_013967.1	gene	306250	306504	+	1408	Gene	protein_coding	HVO_0337	254	glutaredoxin	HVO_0337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA: 	glutaredoxin(HVO_RS06325)	Haloferax volcanii DS2		GO:0045454~cell redox homeostasis	GO:0005623~cell	GO:0009055~electron carrier activity,GO:0015035~protein disulfide oxidoreductase activity	IPR002109:Glutaredoxin,IPR004045:Glutathione S-transferase, N-terminal,IPR011767:Glutaredoxin active site,IPR012336:Thioredoxin-like fold		HVO_RS06325	PF13417:Glutathione S-transferase, N-terminal domain			Complete proteome,Reference proteome,	Chromosome	arCOG02608	6.4e-39	129.9	O	GrxC	Glutaredoxin	HVO_0337	-1.42540257483053
HVO_RS06405	1057.08312411501	7064.36001697826	-1.62688925641776	0.974914709667894	-2.74047004008084	428	0.0250852903321062	WP_004044570.1	8926636	lcl|NC_013967.1_cds_WP_004044570.1_1419	NC_013967.1	gene	321385	321813	+	1424	Gene	protein_coding	HVO_0353	428	30S ribosomal protein S12	HVO_0353	Genetic Information Processing	Translation	Ribosome 	rps12	30S ribosomal protein S12	K02950	RP-S12	 small subunit ribosomal protein S12		K02950: 	30S ribosomal protein S12(HVO_RS06405)	Haloferax volcanii DS2		GO:0006412~translation	GO:0015935~small ribosomal subunit	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding	IPR005680:Ribosomal protein S23, eukaryotic/archaeal,IPR006032:Ribosomal protein S12/S23,IPR012340:Nucleic acid-binding, OB-fold,IPR022863:Ribosomal protein S12	hvo03010:Ribosome	HVO_RS06405	PF00164:Ribosomal protein S12/S23	PIRSF002133:ribosomal protein, S12p/S12a/S23e/organellar S12 types		Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,RNA-binding,rRNA-binding,	Chromosome	arCOG04255	6.7e-58	192.1	J	RpsL	Ribosomal protein S12	HVO_0353	-2.74047004008084
HVO_RS06405	1057.08312411501	7064.36001697826	-1.62688925641776	0.974914709667894	-2.74047004008084	428	0.0250852903321062	WP_004044570.1	8926636	lcl|NC_013967.1_cds_WP_004044570.1_1419	NC_013967.1	gene	321385	321813	+	1424	Gene	protein_coding	HVO_0353	428	30S ribosomal protein S12	HVO_0353	Brite Hierarchies	Protein families: genetic information processing	Ribosome 	rps12	30S ribosomal protein S12	K02950	RP-S12	 small subunit ribosomal protein S12		K02950: 	30S ribosomal protein S12(HVO_RS06405)	Haloferax volcanii DS2		GO:0006412~translation	GO:0015935~small ribosomal subunit	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding	IPR005680:Ribosomal protein S23, eukaryotic/archaeal,IPR006032:Ribosomal protein S12/S23,IPR012340:Nucleic acid-binding, OB-fold,IPR022863:Ribosomal protein S12	hvo03010:Ribosome	HVO_RS06405	PF00164:Ribosomal protein S12/S23	PIRSF002133:ribosomal protein, S12p/S12a/S23e/organellar S12 types		Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,RNA-binding,rRNA-binding,	Chromosome	arCOG04255	6.7e-58	192.1	J	RpsL	Ribosomal protein S12	HVO_0353	-2.74047004008084
HVO_RS06410	412.524179032004	2284.68857832643	-1.03848076612982	0.968584371126936	-2.46944694082511	614	0.0314156288730639	WP_004044569.1	8925819	lcl|NC_013967.1_cds_WP_004044569.1_1420	NC_013967.1	gene	321816	322430	+	1425	Gene	protein_coding	HVO_0354	614	30S ribosomal protein S7	HVO_0354	Genetic Information Processing	Translation	Ribosome 	rps7	30S ribosomal protein S7	K02992	RP-S7	 small subunit ribosomal protein S7		K02992: 	30S ribosomal protein S7(HVO_RS06410)	Haloferax volcanii DS2		GO:0006412~translation	GO:0015935~small ribosomal subunit	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding	IPR000235:Ribosomal protein S5/S7,IPR005716:Ribosomal protein S5/S7, eukaryotic/archaeal,IPR023798:Ribosomal protein S7 domain,IPR026018:Ribosomal protein S7, archaeal	hvo03010:Ribosome	HVO_RS06410	PF00177:Ribosomal protein S7p/S5e	PIRSF002122:ribosomal protein, S7p/S7a/S5e/organellar S7 types		Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,RNA-binding,rRNA-binding,	Chromosome	arCOG04254	1.8e-66	221.2	J	RpsG	Ribosomal protein S7	HVO_0354	-2.46944694082511
HVO_RS06410	412.524179032004	2284.68857832643	-1.03848076612982	0.968584371126936	-2.46944694082511	614	0.0314156288730639	WP_004044569.1	8925819	lcl|NC_013967.1_cds_WP_004044569.1_1420	NC_013967.1	gene	321816	322430	+	1425	Gene	protein_coding	HVO_0354	614	30S ribosomal protein S7	HVO_0354	Brite Hierarchies	Protein families: genetic information processing	Ribosome 	rps7	30S ribosomal protein S7	K02992	RP-S7	 small subunit ribosomal protein S7		K02992: 	30S ribosomal protein S7(HVO_RS06410)	Haloferax volcanii DS2		GO:0006412~translation	GO:0015935~small ribosomal subunit	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding	IPR000235:Ribosomal protein S5/S7,IPR005716:Ribosomal protein S5/S7, eukaryotic/archaeal,IPR023798:Ribosomal protein S7 domain,IPR026018:Ribosomal protein S7, archaeal	hvo03010:Ribosome	HVO_RS06410	PF00177:Ribosomal protein S7p/S5e	PIRSF002122:ribosomal protein, S7p/S7a/S5e/organellar S7 types		Complete proteome,Reference proteome,Ribonucleoprotein,Ribosomal protein,RNA-binding,rRNA-binding,	Chromosome	arCOG04254	1.8e-66	221.2	J	RpsG	Ribosomal protein S7	HVO_0354	-2.46944694082511
HVO_RS06420	60.0622654313247	99.367743109863	-0.167813842465935	0.275376741268374	-0.726318706625432	2183	0.724623258731626	WP_004044567.1	8924078	lcl|NC_013967.1_cds_WP_004044567.1_1422	NC_013967.1	gene	323485	325668	+	1427	Gene	protein_coding	HVO_0356	2183	elongation factor EF-2	HVO_0356	Brite Hierarchies	Protein families: signaling and cellular processes	Exosome 	tef2	translation elongation factor aEF-2	K03234	EEF2	 elongation factor 2		K03234: 	elongation factor EF-2(HVO_RS06420)	Haloferax volcanii DS2			GO:0005737~cytoplasm	GO:0003746~translation elongation factor activity,GO:0003924~GTPase activity,GO:0005525~GTP binding	IPR000640:Translation elongation factor EFG, V domain,IPR000795:Elongation factor, GTP-binding domain,IPR004161:Translation elongation factor EFTu/EF1A, domain 2,IPR004543:Translation elongation factor EFG/EF2, archaeal,IPR005225:Small GTP-binding protein domain,IPR005517:Translation elongation factor EFG/EF2, domain IV,IPR009000:Translation elongation/initiation factor/Ribosomal, beta-barrel,IPR009022:Elongation factor G, III-V domain,IPR014721:Ribosomal protein S5 domain 2-type fold, subgroup,IPR020568:Ribosomal protein S5 domain 2-type fold,IPR027417:P-loop containing nucleoside triphosphate hydrolase		HVO_RS06420	PF00679:Elongation factor G C-terminus,PF03144:Elongation factor Tu domain 2,PF03764:Elongation factor G, domain IV,PF14492:Elongation Factor G, domain II		SM00838:SM00838,SM00889:SM00889	Complete proteome,Cytoplasm,Elongation factor,GTP-binding,Nucleotide-binding,Protein biosynthesis,Reference proteome,	Chromosome	arCOG01559	3.7e-267	885.8	J	FusA	Translation elongation factor G, EF-G (GTPase)	HVO_0356	-0.726318706625432
HVO_RS06420	60.0622654313247	99.367743109863	-0.167813842465935	0.275376741268374	-0.726318706625432	2183	0.724623258731626	WP_004044567.1	8924078	lcl|NC_013967.1_cds_WP_004044567.1_1422	NC_013967.1	gene	323485	325668	+	1427	Gene	protein_coding	HVO_0356	2183	elongation factor EF-2	HVO_0356	Brite Hierarchies	Protein families: genetic information processing	Translation factors 	tef2	translation elongation factor aEF-2	K03234	EEF2	 elongation factor 2		K03234: 	elongation factor EF-2(HVO_RS06420)	Haloferax volcanii DS2			GO:0005737~cytoplasm	GO:0003746~translation elongation factor activity,GO:0003924~GTPase activity,GO:0005525~GTP binding	IPR000640:Translation elongation factor EFG, V domain,IPR000795:Elongation factor, GTP-binding domain,IPR004161:Translation elongation factor EFTu/EF1A, domain 2,IPR004543:Translation elongation factor EFG/EF2, archaeal,IPR005225:Small GTP-binding protein domain,IPR005517:Translation elongation factor EFG/EF2, domain IV,IPR009000:Translation elongation/initiation factor/Ribosomal, beta-barrel,IPR009022:Elongation factor G, III-V domain,IPR014721:Ribosomal protein S5 domain 2-type fold, subgroup,IPR020568:Ribosomal protein S5 domain 2-type fold,IPR027417:P-loop containing nucleoside triphosphate hydrolase		HVO_RS06420	PF00679:Elongation factor G C-terminus,PF03144:Elongation factor Tu domain 2,PF03764:Elongation factor G, domain IV,PF14492:Elongation Factor G, domain II		SM00838:SM00838,SM00889:SM00889	Complete proteome,Cytoplasm,Elongation factor,GTP-binding,Nucleotide-binding,Protein biosynthesis,Reference proteome,	Chromosome	arCOG01559	3.7e-267	885.8	J	FusA	Translation elongation factor G, EF-G (GTPase)	HVO_0356	-0.726318706625432
