	t00_mean	t02_mean	theta	prob	log2FC	length
HVO_RS20170	494.727619214125	746.323645768516	-0.163861292772765	0.282583752523738	-0.593166952505626	509
HVO_RS20345	NA	NA	NA	NA	NA	365
HVO_RS20355	NA	NA	NA	NA	NA	255
HVO_RS20405	3464.43432628694	3485.04663057221	-0.00260249072200622	0.467834084019091	-0.00855815177020128	1034
HVO_RS19590	258.33486992069	816.16988742933	-0.342228435804103	0.18774824682999	-1.65962709246916	779
HVO_RS19475	628.664437529253	835.206416451387	-0.0854263172953611	0.435557575238972	-0.409842640780691	800
HVO_RS19295	166.717487149612	608.797328793889	-0.412943454883053	0.397786465149348	-1.86855659091259	1226
HVO_RS19335	NA	NA	NA	NA	NA	359
HVO_RS19430	364.337888970054	498.279670151207	-0.0768019493882838	0.448808752621047	-0.451678678581377	1169
HVO_RS19625	NA	NA	NA	NA	NA	440
HVO_RS20330	NA	NA	NA	NA	NA	437
HVO_RS20385	776.242284022733	926.494715233927	-0.0770037052296693	0.448523050992232	-0.255275724304873	1220
HVO_RS20350	1119.18329187941	1260.06319579852	-0.0460575082053695	0.477889506848014	-0.17104976085445	575
HVO_RS19480	1418.48605951898	1867.81676602933	-0.139033296564283	0.328814364584672	-0.39700096043868	488
HVO_RS19330	1090.85872202916	1429.0360755297	-0.0894931774484378	0.428660769256507	-0.389578068048563	449
